x,y,z,Bz
-0.008939394,0.00469697,0.001,0.413034784
-0.008636364,0.00469697,0.001,0.436503517
-0.008333333,0.00469697,0.001,0.453476454
-0.008030303,0.00469697,0.001,0.465906502
-0.007727273,0.00469697,0.001,0.475131668
-0.007424242,0.00469697,0.001,0.482049898
-0.007121212,0.00469697,0.001,0.487266011
-0.006818182,0.00469697,0.001,0.491191344
-0.006515152,0.00469697,0.001,0.494107154
-0.006212121,0.00469697,0.001,0.496204594
-0.005909091,0.00469697,0.001,0.497610127
-0.005606061,0.00469697,0.001,0.498401322
-0.00530303,0.00469697,0.001,0.498615963
-0.005,0.00469697,0.001,0.498256763
-0.00469697,0.00469697,0.001,0.497292969
-0.004393939,0.00469697,0.001,0.495658829
-0.004090909,0.00469697,0.001,0.493248405
-0.003787879,0.00469697,0.001,0.48990639
-0.003484848,0.00469697,0.001,0.48541393
-0.003181818,0.00469697,0.001,0.479466745
-0.002878788,0.00469697,0.001,0.47164107
-0.002575758,0.00469697,0.001,0.461341052
-0.002272727,0.00469697,0.001,0.447717119
-0.001969697,0.00469697,0.001,0.429537705
-0.001666667,0.00469697,0.001,0.404989115
-0.001363636,0.00469697,0.001,0.371381147
-0.001060606,0.00469697,0.001,0.324796744
-0.000757576,0.00469697,0.001,0.260014744
-0.000454545,0.00469697,0.001,0.171931859
-0.000151515,0.00469697,0.001,0.060775313
0.000151515,0.00469697,0.001,-0.060775313
0.000454545,0.00469697,0.001,-0.171931859
0.000757576,0.00469697,0.001,-0.260014744
0.001060606,0.00469697,0.001,-0.324796744
0.001363636,0.00469697,0.001,-0.371381147
0.001666667,0.00469697,0.001,-0.404989115
0.001969697,0.00469697,0.001,-0.429537705
0.002272727,0.00469697,0.001,-0.447717119
0.002575758,0.00469697,0.001,-0.461341052
0.002878788,0.00469697,0.001,-0.47164107
0.003181818,0.00469697,0.001,-0.479466745
0.003484848,0.00469697,0.001,-0.48541393
0.003787879,0.00469697,0.001,-0.48990639
0.004090909,0.00469697,0.001,-0.493248405
0.004393939,0.00469697,0.001,-0.495658829
0.00469697,0.00469697,0.001,-0.497292969
0.005,0.00469697,0.001,-0.498256763
0.00530303,0.00469697,0.001,-0.498615963
0.005606061,0.00469697,0.001,-0.498401322
0.005909091,0.00469697,0.001,-0.497610127
0.006212121,0.00469697,0.001,-0.496204594
0.006515152,0.00469697,0.001,-0.494107154
0.006818182,0.00469697,0.001,-0.491191344
0.007121212,0.00469697,0.001,-0.487266011
0.007424242,0.00469697,0.001,-0.482049898
0.007727273,0.00469697,0.001,-0.475131668
0.008030303,0.00469697,0.001,-0.465906502
0.008333333,0.00469697,0.001,-0.453476454
0.008636364,0.00469697,0.001,-0.436503517
0.008939394,0.00469697,0.001,-0.413034784
0.009242424,0.00469697,0.001,-0.38046419
0.009545455,0.00469697,0.001,-0.336243672
0.009848485,0.00469697,0.001,-0.280489495
0.010151515,0.00469697,0.001,-0.219543302
0.010454545,0.00469697,0.001,-0.163800446
0.010757576,0.00469697,0.001,-0.119601477
0.011060606,0.00469697,0.001,-0.087060148
0.011363636,0.00469697,0.001,-0.063624349
0.011666667,0.00469697,0.001,-0.046682549
0.011969697,0.00469697,0.001,-0.034274795
0.012272727,0.00469697,0.001,-0.025053903
0.012575758,0.00469697,0.001,-0.018110171
0.012878788,0.00469697,0.001,-0.012824218
0.013181818,0.00469697,0.001,-0.008766819
0.013484848,0.00469697,0.001,-0.005634465
0.013787879,0.00469697,0.001,-0.003208232
0.014090909,0.00469697,0.001,-0.001327271
0.014393939,0.00469697,0.001,0.00012857
0.01469697,0.00469697,0.001,0.001250366
0.015,0.00469697,0.001,0.002108048
-0.015,0.005,0.001,-0.002342296
-0.01469697,0.005,0.001,-0.001479797
-0.014393939,0.005,0.001,-0.000350661
-0.014090909,0.005,0.001,0.0011154
-0.013787879,0.005,0.001,0.003009833
-0.013484848,0.005,0.001,0.005453169
-0.013181818,0.005,0.001,0.008606623
-0.012878788,0.005,0.001,0.012689463
-0.012575758,0.005,0.001,0.01800549
-0.012272727,0.005,0.001,0.024984139
-0.011969697,0.005,0.001,0.034244897
-0.011666667,0.005,0.001,0.046697429
-0.011363636,0.005,0.001,0.063688719
-0.011060606,0.005,0.001,0.087178335
-0.010757576,0.005,0.001,0.119777228
-0.010454545,0.005,0.001,0.164036755
-0.010151515,0.005,0.001,0.219842267
-0.009848485,0.005,0.001,0.280852208
-0.009545455,0.005,0.001,0.33667015
-0.009242424,0.005,0.001,0.38095342
-0.008939394,0.005,0.001,0.413584814
-0.008636364,0.005,0.001,0.437111568
-0.008333333,0.005,0.001,0.454139076
-0.008030303,0.005,0.001,0.466619736
-0.007727273,0.005,0.001,0.475891203
-0.007424242,0.005,0.001,0.482851203
-0.007121212,0.005,0.001,0.488104443
-0.006818182,0.005,0.001,0.492062216
-0.006515152,0.005,0.001,0.495005771
-0.006212121,0.005,0.001,0.497126258
-0.005909091,0.005,0.001,0.498550118
-0.005606061,0.005,0.001,0.499354853
-0.00530303,0.005,0.001,0.499578121
-0.005,0.005,0.001,0.499222434
-0.00469697,0.005,0.001,0.498256763
-0.004393939,0.005,0.001,0.496615007
-0.004090909,0.005,0.001,0.494190801
-0.003787879,0.005,0.001,0.490828356
-0.003484848,0.005,0.001,0.486308297
-0.003181818,0.005,0.001,0.480325812
-0.002878788,0.005,0.001,0.472456634
-0.002575758,0.005,0.001,0.462104487
-0.002272727,0.005,0.001,0.448419508
-0.001969697,0.005,0.001,0.430170034
-0.001666667,0.005,0.001,0.405542535
-0.001363636,0.005,0.001,0.371847285
-0.001060606,0.005,0.001,0.325168055
-0.000757576,0.005,0.001,0.260284869
-0.000454545,0.005,0.001,0.172095969
-0.000151515,0.005,0.001,0.060830367
0.000151515,0.005,0.001,-0.060830367
0.000454545,0.005,0.001,-0.172095969
0.000757576,0.005,0.001,-0.260284869
0.001060606,0.005,0.001,-0.325168055
0.001363636,0.005,0.001,-0.371847285
0.001666667,0.005,0.001,-0.405542535
0.001969697,0.005,0.001,-0.430170034
0.002272727,0.005,0.001,-0.448419508
0.002575758,0.005,0.001,-0.462104487
0.002878788,0.005,0.001,-0.472456634
0.003181818,0.005,0.001,-0.480325812
0.003484848,0.005,0.001,-0.486308297
0.003787879,0.005,0.001,-0.490828356
0.004090909,0.005,0.001,-0.494190801
0.004393939,0.005,0.001,-0.496615007
0.00469697,0.005,0.001,-0.498256763
0.005,0.005,0.001,-0.499222434
0.00530303,0.005,0.001,-0.499578121
0.005606061,0.005,0.001,-0.499354853
0.005909091,0.005,0.001,-0.498550118
0.006212121,0.005,0.001,-0.497126258
0.006515152,0.005,0.001,-0.495005771
0.006818182,0.005,0.001,-0.492062216
0.007121212,0.005,0.001,-0.488104443
0.007424242,0.005,0.001,-0.482851203
0.007727273,0.005,0.001,-0.475891203
0.008030303,0.005,0.001,-0.466619736
0.008333333,0.005,0.001,-0.454139076
0.008636364,0.005,0.001,-0.437111568
0.008939394,0.005,0.001,-0.413584814
0.009242424,0.005,0.001,-0.38095342
0.009545455,0.005,0.001,-0.33667015
0.009848485,0.005,0.001,-0.280852208
0.010151515,0.005,0.001,-0.219842267
0.010454545,0.005,0.001,-0.164036755
0.010757576,0.005,0.001,-0.119777228
0.011060606,0.005,0.001,-0.087178335
0.011363636,0.005,0.001,-0.063688719
0.011666667,0.005,0.001,-0.046697429
0.011969697,0.005,0.001,-0.034244897
0.012272727,0.005,0.001,-0.024984139
0.012575758,0.005,0.001,-0.01800549
0.012878788,0.005,0.001,-0.012689463
0.013181818,0.005,0.001,-0.008606623
0.013484848,0.005,0.001,-0.005453169
0.013787879,0.005,0.001,-0.003009833
0.014090909,0.005,0.001,-0.0011154
0.014393939,0.005,0.001,0.000350661
0.01469697,0.005,0.001,0.001479797
0.015,0.005,0.001,0.002342296
-0.015,0.00530303,0.001,-0.002581875
-0.01469697,0.00530303,0.001,-0.001719281
-0.014393939,0.00530303,0.001,-0.000588625
-0.014090909,0.00530303,0.001,0.000880549
-0.013787879,0.00530303,0.001,0.002779859
-0.013484848,0.00530303,0.001,0.005229991
-0.013181818,0.00530303,0.001,0.008392306
-0.012878788,0.00530303,0.001,0.012486191
-0.012575758,0.00530303,0.001,0.017815534
-0.012272727,0.00530303,0.001,0.024809816
-0.011969697,0.00530303,0.001,0.034088524
-0.011666667,0.00530303,0.001,0.046561263
-0.011363636,0.00530303,0.001,0.063574901
-0.011060606,0.00530303,0.001,0.087088827
-0.010757576,0.00530303,0.001,0.119713756
-0.010454545,0.00530303,0.001,0.164000759
-0.010151515,0.00530303,0.001,0.219834846
-0.009848485,0.00530303,0.001,0.280874104
-0.009545455,0.00530303,0.001,0.336721757
-0.009242424,0.00530303,0.001,0.381034758
-0.008939394,0.00530303,0.001,0.41369553
-0.008636364,0.00530303,0.001,0.437250978
-0.008333333,0.00530303,0.001,0.454306192
-0.008030303,0.00530303,0.001,0.46681331
-0.007727273,0.00530303,0.001,0.47610977
-0.007424242,0.00530303,0.001,0.483093118
-0.007121212,0.00530303,0.001,0.488367917
-0.006818182,0.00530303,0.001,0.492345343
-0.006515152,0.00530303,0.001,0.495306547
-0.006212121,0.00530303,0.001,0.497442591
-0.005909091,0.00530303,0.001,0.498879826
-0.005606061,0.00530303,0.001,0.499695656
-0.00530303,0.00530303,0.001,0.499927626
-0.005,0.00530303,0.001,0.499578121
-0.00469697,0.00530303,0.001,0.498615963
-0.004393939,0.00530303,0.001,0.496974884
-0.004090909,0.00530303,0.001,0.494548344
-0.003787879,0.00530303,0.001,0.491180365
-0.003484848,0.00530303,0.001,0.486651397
-0.003181818,0.00530303,0.001,0.480656466
-0.002878788,0.00530303,0.001,0.472771181
-0.002575758,0.00530303,0.001,0.462399191
-0.002272727,0.00530303,0.001,0.44869063
-0.001969697,0.00530303,0.001,0.430413915
-0.001666667,0.00530303,0.001,0.405755696
-0.001363636,0.00530303,0.001,0.372026534
-0.001060606,0.00530303,0.001,0.325310593
-0.000757576,0.00530303,0.001,0.260388397
-0.000454545,0.00530303,0.001,0.172158774
-0.000151515,0.00530303,0.001,0.060851413
0.000151515,0.00530303,0.001,-0.060851413
0.000454545,0.00530303,0.001,-0.172158774
0.000757576,0.00530303,0.001,-0.260388397
0.001060606,0.00530303,0.001,-0.325310593
0.001363636,0.00530303,0.001,-0.372026534
0.001666667,0.00530303,0.001,-0.405755696
0.001969697,0.00530303,0.001,-0.430413915
0.002272727,0.00530303,0.001,-0.44869063
0.002575758,0.00530303,0.001,-0.462399191
0.002878788,0.00530303,0.001,-0.472771181
0.003181818,0.00530303,0.001,-0.480656466
0.003484848,0.00530303,0.001,-0.486651397
0.003787879,0.00530303,0.001,-0.491180365
0.004090909,0.00530303,0.001,-0.494548344
0.004393939,0.00530303,0.001,-0.496974884
0.00469697,0.00530303,0.001,-0.498615963
0.005,0.00530303,0.001,-0.499578121
0.00530303,0.00530303,0.001,-0.499927626
0.005606061,0.00530303,0.001,-0.499695656
0.005909091,0.00530303,0.001,-0.498879826
0.006212121,0.00530303,0.001,-0.497442591
0.006515152,0.00530303,0.001,-0.495306547
0.006818182,0.00530303,0.001,-0.492345343
0.007121212,0.00530303,0.001,-0.488367917
0.007424242,0.00530303,0.001,-0.483093118
0.007727273,0.00530303,0.001,-0.47610977
0.008030303,0.00530303,0.001,-0.46681331
0.008333333,0.00530303,0.001,-0.454306192
0.008636364,0.00530303,0.001,-0.437250978
0.008939394,0.00530303,0.001,-0.41369553
0.009242424,0.00530303,0.001,-0.381034758
0.009545455,0.00530303,0.001,-0.336721757
0.009848485,0.00530303,0.001,-0.280874104
0.010151515,0.00530303,0.001,-0.219834846
0.010454545,0.00530303,0.001,-0.164000759
0.010757576,0.00530303,0.001,-0.119713756
0.011060606,0.00530303,0.001,-0.087088827
0.011363636,0.00530303,0.001,-0.063574901
0.011666667,0.00530303,0.001,-0.046561263
0.011969697,0.00530303,0.001,-0.034088524
0.012272727,0.00530303,0.001,-0.024809816
0.012575758,0.00530303,0.001,-0.017815534
0.012878788,0.00530303,0.001,-0.012486191
0.013181818,0.00530303,0.001,-0.008392306
0.013484848,0.00530303,0.001,-0.005229991
0.013787879,0.00530303,0.001,-0.002779859
0.014090909,0.00530303,0.001,-0.000880549
0.014393939,0.00530303,0.001,0.000588625
0.01469697,0.00530303,0.001,0.001719281
0.015,0.00530303,0.001,0.002581875
-0.015,0.005606061,0.001,-0.002825502
-0.01469697,0.005606061,0.001,-0.001967309
-0.014393939,0.005606061,0.001,-0.000840677
-0.014090909,0.005606061,0.001,0.000624844
-0.013787879,0.005606061,0.001,0.002520843
-0.013484848,0.005606061,0.001,0.004967961
-0.013181818,0.005606061,0.001,0.00812749
-0.012878788,0.005606061,0.001,0.012218726
-0.012575758,0.005606061,0.001,0.017545454
-0.012272727,0.005606061,0.001,0.024537044
-0.011969697,0.005606061,0.001,0.033812878
-0.011666667,0.005606061,0.001,0.046282483
-0.011363636,0.005606061,0.001,0.063292686
-0.011060606,0.005606061,0.001,0.086802893
-0.010757576,0.005606061,0.001,0.119423908
-0.010454545,0.005606061,0.001,0.163706956
-0.010151515,0.005606061,0.001,0.21953726
-0.009848485,0.005606061,0.001,0.280573162
-0.009545455,0.005606061,0.001,0.336418187
-0.009242424,0.005606061,0.001,0.380729537
-0.008939394,0.005606061,0.001,0.413389827
-0.008636364,0.005606061,0.001,0.436946091
-0.008333333,0.005606061,0.001,0.45400347
-0.008030303,0.005606061,0.001,0.466514078
-0.007727273,0.005606061,0.001,0.475815258
-0.007424242,0.005606061,0.001,0.482804416
-0.007121212,0.005606061,0.001,0.488085945
-0.006818182,0.005606061,0.001,0.492070836
-0.006515152,0.005606061,0.001,0.495040057
-0.006212121,0.005606061,0.001,0.497184499
-0.005909091,0.005606061,0.001,0.498630365
-0.005606061,0.005606061,0.001,0.499454934
-0.00530303,0.005606061,0.001,0.499695656
-0.005,0.005606061,0.001,0.499354853
-0.00469697,0.005606061,0.001,0.498401322
-0.004393939,0.005606061,0.001,0.496768803
-0.004090909,0.005606061,0.001,0.494350808
-0.003787879,0.005606061,0.001,0.490991458
-0.003484848,0.005606061,0.001,0.486471347
-0.003181818,0.005606061,0.001,0.480485689
-0.002878788,0.005606061,0.001,0.47261032
-0.002575758,0.005606061,0.001,0.462249148
-0.002272727,0.005606061,0.001,0.448552571
-0.001969697,0.005606061,0.001,0.430289255
-0.001666667,0.005606061,0.001,0.405646047
-0.001363636,0.005606061,0.001,0.371933615
-0.001060606,0.005606061,0.001,0.325236113
-0.000757576,0.005606061,0.001,0.260333905
-0.000454545,0.005606061,0.001,0.17212552
-0.000151515,0.005606061,0.001,0.060840225
0.000151515,0.005606061,0.001,-0.060840225
0.000454545,0.005606061,0.001,-0.17212552
0.000757576,0.005606061,0.001,-0.260333905
0.001060606,0.005606061,0.001,-0.325236113
0.001363636,0.005606061,0.001,-0.371933615
0.001666667,0.005606061,0.001,-0.405646047
0.001969697,0.005606061,0.001,-0.430289255
0.002272727,0.005606061,0.001,-0.448552571
0.002575758,0.005606061,0.001,-0.462249148
0.002878788,0.005606061,0.001,-0.47261032
0.003181818,0.005606061,0.001,-0.480485689
0.003484848,0.005606061,0.001,-0.486471347
0.003787879,0.005606061,0.001,-0.490991458
0.004090909,0.005606061,0.001,-0.494350808
0.004393939,0.005606061,0.001,-0.496768803
0.00469697,0.005606061,0.001,-0.498401322
0.005,0.005606061,0.001,-0.499354853
0.00530303,0.005606061,0.001,-0.499695656
0.005606061,0.005606061,0.001,-0.499454934
0.005909091,0.005606061,0.001,-0.498630365
0.006212121,0.005606061,0.001,-0.497184499
0.006515152,0.005606061,0.001,-0.495040057
0.006818182,0.005606061,0.001,-0.492070836
0.007121212,0.005606061,0.001,-0.488085945
0.007424242,0.005606061,0.001,-0.482804416
0.007727273,0.005606061,0.001,-0.475815258
0.008030303,0.005606061,0.001,-0.466514078
0.008333333,0.005606061,0.001,-0.45400347
0.008636364,0.005606061,0.001,-0.436946091
0.008939394,0.005606061,0.001,-0.413389827
0.009242424,0.005606061,0.001,-0.380729537
0.009545455,0.005606061,0.001,-0.336418187
0.009848485,0.005606061,0.001,-0.280573162
0.010151515,0.005606061,0.001,-0.21953726
0.010454545,0.005606061,0.001,-0.163706956
0.010757576,0.005606061,0.001,-0.119423908
0.011060606,0.005606061,0.001,-0.086802893
0.011363636,0.005606061,0.001,-0.063292686
0.011666667,0.005606061,0.001,-0.046282483
0.011969697,0.005606061,0.001,-0.033812878
0.012272727,0.005606061,0.001,-0.024537044
0.012575758,0.005606061,0.001,-0.017545454
0.012878788,0.005606061,0.001,-0.012218726
0.013181818,0.005606061,0.001,-0.00812749
0.013484848,0.005606061,0.001,-0.004967961
0.013787879,0.005606061,0.001,-0.002520843
0.014090909,0.005606061,0.001,-0.000624844
0.014393939,0.005606061,0.001,0.000840677
0.01469697,0.005606061,0.001,0.001967309
0.015,0.005606061,0.001,0.002825502
-0.015,0.005909091,0.001,-0.003072038
-0.01469697,0.005909091,0.001,-0.002222573
-0.014393939,0.005909091,0.001,-0.001105317
-0.014090909,0.005909091,0.001,0.000349997
-0.013787879,0.005909091,0.001,0.002234734
-0.013484848,0.005909091,0.001,0.004669275
-0.013181818,0.005909091,0.001,0.007814619
-0.012878788,0.005909091,0.001,0.011889748
-0.012575758,0.005909091,0.001,0.017198129
-0.012272727,0.005909091,0.001,0.024168839
-0.011969697,0.005909091,0.001,0.033421026
-0.011666667,0.005909091,0.001,0.045864084
-0.011363636,0.005909091,0.001,0.062844853
-0.011060606,0.005909091,0.001,0.086322944
-0.010757576,0.005909091,0.001,0.118909571
-0.010454545,0.005909091,0.001,0.163156586
-0.010151515,0.005909091,0.001,0.218950029
-0.009848485,0.005909091,0.001,0.279949178
-0.009545455,0.005909091,0.001,0.335758513
-0.009242424,0.005909091,0.001,0.380036167
-0.008939394,0.005909091,0.001,0.412665571
-0.008636364,0.005909091,0.001,0.436194377
-0.008333333,0.005909091,0.001,0.453228132
-0.008030303,0.005909091,0.001,0.465719143
-0.007727273,0.005909091,0.001,0.475004763
-0.007424242,0.005909091,0.001,0.481982264
-0.007121212,0.005909091,0.001,0.487255807
-0.006818182,0.005909091,0.001,0.491236104
-0.006515152,0.005909091,0.001,0.49420383
-0.006212121,0.005909091,0.001,0.496349608
-0.005909091,0.005909091,0.001,0.497799414
-0.005606061,0.005909091,0.001,0.498630365
-0.00530303,0.005909091,0.001,0.498879826
-0.005,0.005909091,0.001,0.498550118
-0.00469697,0.005909091,0.001,0.497610127
-0.004393939,0.005909091,0.001,0.495993781
-0.004090909,0.005909091,0.001,0.493594882
-0.003787879,0.005909091,0.001,0.490257936
-0.003484848,0.005909091,0.001,0.485764016
-0.003181818,0.005909091,0.001,0.479808901
-0.002878788,0.005909091,0.001,0.47196904
-0.002575758,0.005909091,0.001,0.461648973
-0.002272727,0.005909091,0.001,0.447999687
-0.001969697,0.005909091,0.001,0.429790324
-0.001666667,0.005909091,0.001,0.405208001
-0.001363636,0.005909091,0.001,0.371563369
-0.001060606,0.005909091,0.001,0.324940185
-0.000757576,0.005909091,0.001,0.260117999
-0.000454545,0.005909091,0.001,0.17199409
-0.000151515,0.005909091,0.001,0.060796097
0.000151515,0.005909091,0.001,-0.060796097
0.000454545,0.005909091,0.001,-0.17199409
0.000757576,0.005909091,0.001,-0.260117999
0.001060606,0.005909091,0.001,-0.324940185
0.001363636,0.005909091,0.001,-0.371563369
0.001666667,0.005909091,0.001,-0.405208001
0.001969697,0.005909091,0.001,-0.429790324
0.002272727,0.005909091,0.001,-0.447999687
0.002575758,0.005909091,0.001,-0.461648973
0.002878788,0.005909091,0.001,-0.47196904
0.003181818,0.005909091,0.001,-0.479808901
0.003484848,0.005909091,0.001,-0.485764016
0.003787879,0.005909091,0.001,-0.490257936
0.004090909,0.005909091,0.001,-0.493594882
0.004393939,0.005909091,0.001,-0.495993781
0.00469697,0.005909091,0.001,-0.497610127
0.005,0.005909091,0.001,-0.498550118
0.00530303,0.005909091,0.001,-0.498879826
0.005606061,0.005909091,0.001,-0.498630365
0.005909091,0.005909091,0.001,-0.497799414
0.006212121,0.005909091,0.001,-0.496349608
0.006515152,0.005909091,0.001,-0.49420383
0.006818182,0.005909091,0.001,-0.491236104
0.007121212,0.005909091,0.001,-0.487255807
0.007424242,0.005909091,0.001,-0.481982264
0.007727273,0.005909091,0.001,-0.475004763
0.008030303,0.005909091,0.001,-0.465719143
0.008333333,0.005909091,0.001,-0.453228132
0.008636364,0.005909091,0.001,-0.436194377
0.008939394,0.005909091,0.001,-0.412665571
0.009242424,0.005909091,0.001,-0.380036167
0.009545455,0.005909091,0.001,-0.335758513
0.009848485,0.005909091,0.001,-0.279949178
0.010151515,0.005909091,0.001,-0.218950029
0.010454545,0.005909091,0.001,-0.163156586
0.010757576,0.005909091,0.001,-0.118909571
